,address,amount,percentOfTotal
282,9gFvm2iw8KVtS76aWhoucfReh2Y4sC4kvQ6qEaEjb8miP66ZP7a,25301.052486999997,0.0025301052487
283,9foMemvvBmUJe7jV78tNnX18CrcReRbQXB3QW7pvXU286JMQz3F,25266.0,0.0025266
284,9gd3zB2GZbeFrADZPqxuk3cA4mtUz7UCyFZb1GW5fKhMFmbukYb,25266.0,0.0025266
285,9hWbvzyTqLEfRGy5dBpeivNqzi2efUTpM9Sa3UA4vEmXKhvDRyF,25266.0,0.0025266
286,9gXeWSJjVzggdN2tCqnzyzULC6DaCFB6DftUeAhTz7K1Mxko2Ye,25266.0,0.0025266
287,9eYceNcDYL8JEoT9BLTQ6PHwgCBJFB4bKP6wXW9kZwwCgfU2Qwg,25266.0,0.0025266
288,9fHpboRb2N5vsEjpE1Svwyvh62i9JmqPU7DCvUsv4xUb2D3Zami,25266.0,0.0025266
289,9fVeGzhmiCJJkdNmQKJ5wfdXiLrLqx4sEyquhkBbPcC9781xeN7,25103.0,0.0025103
290,9iJBwoZafkGLuxZ3NYRar1Dkb7zJAcRBGpEhXiPRGXMqgPWDHaV,25066.0,0.0025066
291,9ehEdSxGoSX7jRszYtU1Rse5cxePz3u4ZtqKmymN8KA6J5ZLYzh,25066.0,0.0025066
292,9hRhDPb3NLdyu236r1iepyibcQ39BvVseXKBCU4L84diKS4wgMS,25066.0,0.0025066
293,9iF7b6K1amA7wZaCXGu9rASk8feB5S6rRWXzfyCuorZVuaN2zdw,25066.0,0.0025066
294,9fNcZ1ottPupQVHj4vPCu4ob9kQcKPoytYRffgvp8g96o4dmD4d,25066.0,0.0025066
295,9ggaHWQ8DhjZYL8CNKG5WaPY75VSiChLp4nvFRRwLtGG7jfMAjm,25066.0,0.0025066
296,9f4CZB1UKb372irW62hTHhH6p6Pjn5CfQ6B7tW7QUJanGGYGkZh,25003.0,0.0025003
297,9hRnwATHvTJ56dgawuUr86c4C2xgNQzt4tigMGRkg6QagxRGwup,25000.0,0.0025
298,9i5bErVPAPjsDzpWs8P9eWZmLjTnH9FC84WSHG1X6VQewsUdqBt,24932.431860999997,0.0024932431861
299,9feswJ6vkaJM3ezxHMLH2BTV3qpvEVVNkr2B7xZrwm8ByUhMCv3,24800.0,0.00248
300,9h7TczE4GpsJbrhCVrcug6HrYghNNLutyxrgsW3KoX8pemi4Ciq,24766.0,0.0024766
301,9i1LwgShbdiWQFsrqowtyCPrUsoehHcATZoo6sG6o7vBcrZ57Fz,24724.0,0.0024724
