,address,amount,percentOfTotal
142,9epUYa8bH2ewzd6qmdFrg5ikWgM1AvVCWoDUXVeV32RoYNM5Lv3,4900.0,0.0245
143,9fr9txkRpHprYTRn3N7k7E1LrAfwe3Wywa5pAEvjJUH5RfPbHtb,4648.73226212,0.0232436613106
144,9fr9DkdE8NR59hcQgMnZ7fBTitsgsu1w8pPH2qVvkYDybNB1ygt,4597.29285307,0.02298646426535
145,9ejKsDdHw3GxeG6FZCVYexZkxJGfuefL6CmUdjerNJmDQVCMGgW,4565.0,0.022825
146,9h7GVaVx2524A6qyHFVbYgzXUKjJ8gYCzB29pcDcMErN8prd7JZ,4280.12364555,0.02140061822775
147,9fr5tY8xrFNe6DiCioGLB4ro6RCCVUtgGmrnMXRg6HzMM8zQHX6,4229.71070772,0.0211485535386
148,9hf6mw7SCTogH4jYkmgaguxuYDZMMZysTUrVwuPpNJi6Ap9oUK8,4165.5862467,0.0208279312335
149,9fvdTjsH8W1wZMTjLwWbqjAQbcFYAADYtHsb7fVtVPYooN9n8im,4152.95071935,0.02076475359675
150,9gpF3YdRXpYrAJJRd1isFVyjvQC4bG6hbguPAX6UfyMTEjRVFGK,4122.29814487,0.02061149072435
151,9hbp8GATM93ykMK9v15NX89bUpgn7jDhvDN5yugZHwu8YBo7iWd,3925.00000028,0.0196250000014
152,9gaSwKczSGnKVe5UK88KPRPDSZMS7o2GFBHdnfJ1FRfGA18dAVc,3870.0,0.01935
153,9i7r4D8btgHyKTHgPbMFGWfYuRUFg75DQoaSz8WRCbfHfQ6h3u5,3750.00000489,0.01875000002445
154,9hMFfBd5URm764myxtdiyijxqP3VTptv5rZjvBwDEdApLj6fRVh,3744.83555136,0.0187241777568
155,9hBu984YyW8V758EEiGFKH5XQyxVXBKnb1jN72NVvoGuiGiVDeG,3700.0,0.0185
156,9efsThS6G9bKw3KrKRLCeRuAikcJrCJSTce4QZnycg5sUM8WUPi,3696.08773149,0.01848043865745
157,9gzGhfngk9igdbyzwu9VuQh5H9QJHy3uP6QnJQxzmvBbtjUj3mC,3655.32353084,0.0182766176542
158,9ev1n5nPG3VJpS1nMUFgxmmdGYQLVpPLXT3FH21iUp8zDsefMrt,3620.4363481200003,0.0181021817406
159,9hqz45tWMVbTXCk9qwiADAixQqygpH4PwBqegtFZvYA7zLMZCpB,3602.07801261,0.01801039006305
160,9gktTatTxGBbdWFPkuBvJeoiBkZjFvvauvxhiod3YCwb7iAupxx,3497.8192921,0.0174890964605
161,9ehvs7B2j6afbZT1zvW5VaaiWKrEJidBaiZzxevf5Az31XsEZbs,3250.0,0.01625
162,9gci45ZwRHcv6fgZUmTrqsoQVZqmWDRA728ymaTeE7aJn2pob5W,3250.0,0.01625
163,9hb8C5XZZjDuEcvyHSDaM1Vj2SkteEMy8nRXwb8LLpUUmdy6ZBh,3250.0,0.01625
164,9i8CkTTAYwRUPK2drAgs5tomrkXommTZ9CwHe46H9SJdNbqEda5,3191.84755894,0.0159592377947
165,9f5SB6jd2LaWEvFGgyj8hMZXmavjV5xy3mpAVanLMUUqNg2xYEV,3177.51809358,0.0158875904679
166,9fF6t67YFKLYSSxouatvwRc2uKNhm9XV3xrTvVz4quegNFKi5d5,3100.99993085,0.01550499965425
167,9gRnFdQA9sJPQzW4RWyycGpeqnFCgEVvHNnS3X2dnKppABoyZAF,3096.31078425,0.01548155392125
168,9eey1gGcraLBYtbWCm5qGUcfCVrsWxEMgQQpezCwsbohFnBJkt6,3000.0,0.015
169,9erDyruYqkxhe15s5FfGzk8XoRAJ4EQwX6pNhEqy33rQei5YXad,2859.96558382,0.0142998279191
170,9hJCycb8m1h56QaAN99McNyLf6HHeNksVSyfF5aR55zNJQkD7nB,2764.79569496,0.0138239784748
171,9fqGYHWR1Eft1MQyVk3nhQT94HitzVBnd3cPqFoZkEtDK122GTg,2750.0,0.01375
172,9ej1HGtyCPHHrEtQkpVavcfCgEEhmYBNUghb7PqpsVkdKLDWUNh,2712.59139578,0.0135629569789
173,9fab3cGr9TMBJ7zD7fm4CxHkQpZ3iKppJkVRfzfRJAm15DoKzhJ,2603.9142587300003,0.01301957129365
