,address,amount,percentOfTotal
3357,9fZvLsKzQVCZ3j83BiT2X8wmKgtZ7phMqQL2CrnmKbxjxqpWfXo,1,0.0002
3358,9fa3J4uGB2W3K35HQK3kDCtCEdKsZJuA7Ned1xgwz3CKsxA9vyf,1,0.0002
3359,9fa3M4MNf1eSa1CC9tZRKxHh2JmVt5qvNUWCaKwCYjiUCsAAQNc,1,0.0002
3360,9gJfabo6YRhvTebnNnKydbzecAjBjZFBPLihrGssvNxyphZxy9x,1,0.0002
3361,9gJ7iN1Fj6GzCtQfko3KJDuKhce4MHMVCncdiPTRmz6teaKfHvA,1,0.0002
3362,9gJCXGApJUgyTyCTBiPkraTcyJ6SRpvijqwoGoW7K7UdwYnxZN8,1,0.0002
3363,9gJGYmMfJtqLxa9YpKFWZKHeUnjTtPiMGvrs8aBa68s7CAHA6LB,1,0.0002
3364,9gJHRnfmZDc5ehTRvK8DMTAGMrMvxm9ez6AKXvZ5yD8azghcj7j,1,0.0002
3365,9gJMfv4y1VojfbiuoxJEKdUFjE9RSecXmAKsrZQQAYF6x9xP3vY,1,0.0002
3366,9gJTynuhaKxZwKpMeVv8PAhthvz3HhGcSbXzV4G7YgaPmEQkT6R,1,0.0002
3367,9gJVpwfCJHJip8JxDXsPBA4PQpfB3WgiyfuZNhW86dDvHuVLwc4,1,0.0002
3368,9gJaxakV8B5JcA1SK3EQNJbygascCrrzoLC1ENckRux4Rnxosvm,1,0.0002
3369,9gJbBmjHjQAy7zTfwtcVXAf63dRTtgkT2rKw6fM8nkBt8CpCuZh,1,0.0002
3370,9gJbhpk1492UkQGJfkt7XwEf2UGwtZiCU2zBXd4RibMPX855cdK,1,0.0002
3371,9gJc2tqR6D13KiEb4yrS1ADMvoGfDT1VzEza4we9Rivfhs4xY23,1,0.0002
3372,9gJcPN5ndCFiKE28Gi4ixQaHLTXk8VmioxSVrc8Q8UrcbSNDjDa,1,0.0002
3373,9gJfDNtVxEZY7inHY55CmT39FUSEGeJ6WGRrys9R39jnodLScJE,1,0.0002
3374,9gJiPDDAkTgFix5ib56zfciz7WQmuaVprPLLFjD9apwwqwtshAF,1,0.0002
3375,9gGQDdqpU9pbndM1NALyv2TxZynuE1N5CpzQBUd4uN977WoP68G,1,0.0002
3376,9gJkNKctg6m81QQ6YoMUd9dHxbc2K7bwBCeSfrRft7B44BsFtUu,1,0.0002
3377,9gJnfud6EzwCXyFh8TVkyr9JDcQsNo4YrksZz3hRasXoPZS6HrA,1,0.0002
3378,9gJp7FXwHmpBMPmcN2BWvhgiho9a4rPELu8oZfSayGXki1VECzY,1,0.0002
3379,9gJsaCNbsJX1AuggABpiD8vJupqkYtqCDW4B6aJ2yUTxZyeQQhS,1,0.0002
3380,9gJwPqt9gQESUubq95ziGbVBJ2dx3AcU3NCzR38s2Vkm4d1jK3P,1,0.0002
3381,9gJxNAjx2kWDduE4FGpUcNTaMmrHeZzNuARXi1UkA8iq8zRm9fD,1,0.0002
3382,9gJxcFTMsj4LfEB21Uaq2ZwHRqJACmTfMyVT9X8ky9Fq54hCFY7,1,0.0002
3383,9gK1taQ8YPivHeE69z96Gc9npaY7L4n1BEmS5FMn67Yd8ULGuS4,1,0.0002
3384,9gK3E5mPNWAsPWEgkw2Uxb9rWMPGNm85An2t7VPgF9b9sg18NmX,1,0.0002
3385,9gK6FcHShb9Sjig9AByJjc7FDRVdD5CXi8arzrM8yPmuectTpii,1,0.0002
3386,9gKAtQr55gYkzj76QAYfPYXVAR9ajmfhxHb57MWUzu8hHXrRm2i,1,0.0002
3387,9gKHgAyTQEcNCjC8kAnAdknL9E8V7kAFnYDWfJB4h9TWVi3QmRm,1,0.0002
3388,9gKHtGQpeJrhRdbW7LMnnrNQcKjch9Pa3tH7eQnbHsvNnvmWaqH,1,0.0002
3389,9gJ6CepHB17kkK7qgRXt7QWpTNj6unduczYM4eLGrf2CCkYJ53y,1,0.0002
3390,9gHzzxwv4LyKR5WvyNtKij9q6QFMTVoV5PArREChpD8oUzss5Jo,1,0.0002
3391,9gHzqsmDKbs1iE6src1yGJx5Yx2KWV3adxaEgH75MNBE13fqsQp,1,0.0002
3392,9gHvkfZP2xe194YD7LH5gcfyjmcyKVyrv9jNXWsNCjYFV5Hx3Mm,1,0.0002
3393,9gGSavMW57DBKjVrUjVPvFuxcSMmFEg58VGf8h8pcQ32HBaYAio,1,0.0002
3394,9gGWLmXn1qQdJqEMAn6EkfSvibM2eWH8DNmuipqmnrtMBH8ZpAm,1,0.0002
3395,9gGX6K6bLnRSCuypVMC5VqTMhRzZAgXPghtaeVQ9QQrFTTUV3DZ,1,0.0002
3396,9gGYyXWR12S8nrMgLgo2YUNdKST113Ce7mDbA3w7LYor7ELyYdV,1,0.0002
3397,9gGf6q4ZNYESi1ttTwJmNqYXvRQxZxi7hQ9SsyPHWr8tKKTtTei,1,0.0002
3398,9gGhzFvcWKM6cCwwF6jpNqHjGv1UPQhQBZHLKAwtRCQPVGKWzZe,1,0.0002
3399,9gGndvp8soLp8pZSPFokvnMdiJbLJsuBcLjHfDPMjsDBjYRQWgp,1,0.0002
3400,9gGrBfnou2STd8PmFo5s6kvEYv4fg4u7AYRgK6Z39KgWfpGYjbi,1,0.0002
3401,9gGtGDGLDKYL3WiGaEEK91uancNvqnzapkbu7MN9jENQRYvPcBu,1,0.0002
3402,9gGtwLdKjBbF96VQNDTE2fdLaDLY5VjvpVSYh8qLGfAQws4y7rU,1,0.0002
3403,9gGup4zkN4woSzxEouWo3dELjfbwEBTbNpc9aQuJGd8ocnWkChz,1,0.0002
3404,9gGyK7pBUdGNMnEbmT8msUP9D8VaysFQixaNgrsXx9vWKS5rmkP,1,0.0002
3405,9gGyeockquH7nRWxQp2rMwz6hAEmttEUrncUjyWTJz1sttZ7vn2,1,0.0002
3406,9gGzpVRbGfJnPtPYDsF2ZmmzuA4ZHpXwdT4114U6f2ngKdkv5rR,1,0.0002
3407,9gH9ua6k6mXdsu9onTMyfPTVNBXxm9CSuKhVuU9NzvYy1cbuhav,1,0.0002
3408,9gHA3C4xDjnifbEFES9tyRoRArUiEbnUNyyTaW18V2F84mLkP5V,1,0.0002
3409,9gHEiZCKZPX9SC31Z9Xz4FK7HHaTNM8Nny5dhpKU7FMtZ8XA6uT,1,0.0002
3410,9gHSTD8fMbHpBQ48FKpJSf6M3srQN2tXJ9F3vE7NHZ7GUWnXhG9,1,0.0002
3411,9gHWhV42UeAU24zU1E85ZWMYRcqzcJVXK1r2GQAx77UJ71H66fC,1,0.0002
3412,9gHYm9GH1dWGBAAmEtMDGPjF1poAXJS2DmFewRKsmVqc6Q4mAvq,1,0.0002
3413,9gHbJkRxs5QtYLtym1qPm4pzKKcmZPgXdju7yrPXJXHpteYKW6A,1,0.0002
3414,9gHkXpzpwncufHyXceCKMPxw1httBPc5u6v6esbpDm6eJSY8JWM,1,0.0002
3415,9gHkiAEvfN25DFFPpF6VRGY9z7gZtvkgfLdSDjWnunjBzvVbfxD,1,0.0002
3416,9gHm7KfcR6VLbe5hbzH9b2HxEssjaSMRhgvx4b8XnmU1kGLjdpU,1,0.0002
3417,9gHtqBfb4kpDkLvrbVN7sVGbKH7iTqD1JSnBXhmuZSeNWYvn4WY,1,0.0002
3418,9gHuXsGmbv6esSNHVBEPaURy88oNTWNk6fXyNdpC3aftafnnsUk,1,0.0002
3419,9gHv7G16HmsHQ9UTRiPDpMmueidiGWiYNWkbnp1pFnPK3MJyye6,1,0.0002
3420,9gKMKr8s1wS2uiH5TK2pbbcAscpnVWszP15gepBVxS2GVivLuEk,1,0.0002
3421,9gKNi11zx54LF8xcxomcqsshcJunVFhx3PMhmAeRJ4dWGJTGGX7,1,0.0002
3422,9gKQLakFWsHNqqJZCajxVtZY986nvMX6DJx6Qni79PvDUw8w7AL,1,0.0002
3423,9gMU8xS2nvWFkQUGDa1NcMTyjfRqmLPJQdzKbbSq1pHvSBFvMcv,1,0.0002
3424,9gMWx2Vu6KsEWBY1osk4R1tA63PHcLgiSruhmJxgnUKu2Hnp1pg,1,0.0002
3425,9gMjKN29pCn2Dt356gbSDcfuvqXVavz9GNQyzgP2ZRfM6njwvfh,1,0.0002
3426,9gMqW5BY4J99A7W3xoxuUpJwbNFcSmKYS7HvYMAK3ZLSoZPhnF9,1,0.0002
3427,9gMtVQY9e9PVQvqBwZc4Rq3c82yx4ueDvBH4LP8m7RWmKK4wzSD,1,0.0002
3428,9gMwNibAE8qdbCVPY5HJ3XtnWs5AaNH9dZJyietGdBv5e2qN9iC,1,0.0002
3429,9gMykvaQNBKxmPakSJRM8q2RKbba5VDd224QHtog4ubVHnD3z53,1,0.0002
3430,9gN3qSrjSEHfdgRrpqbGqTB8awi6V5CR3ytiyGi2EXE6f67furv,1,0.0002
3431,9gN6C15JADs6F6wwkerDxw4iZ42JiMkxARsULzNCDJzKGVnsXk3,1,0.0002
3432,9gN7UVtH8trhkMXe5a7b7WmkqptL5HmycVybK2ibPYAgnf8QcrF,1,0.0002
3433,9gN8FGFTNb3sj6ZGPcFdQkUEjEjjvuQcafvY1hDShzDFh3wJ4fq,1,0.0002
3434,9gN9dvjrkXrMopTNKwdWPCpey6QcqN3ZLjbzVQMeNkHvXwHthVq,1,0.0002
3435,9gNB4q7xDETquSxBk985hGoDbbkA2EMDPubUshQZJv6qhB7hHDZ,1,0.0002
3436,9gNCLW7eQBPhEi4xWK2TdaHdnpAFnFEgz2ZwJozQPdG5zXLFbEA,1,0.0002
3437,9gNYTetzv9jfG5qBxY64JiBe3A6caZc54P3YH49dfUvap8tEeQB,1,0.0002
3438,9gNcnZz2CXQvRwao4ggkHibZkbTSnbPUaX8cSfACfNPGBsuVjEM,1,0.0002
3439,9gNfD1UwrZLSUMbHZ1zcfseYW9kQipNn5JJNM56QT7FSNzwrjrF,1,0.0002
3440,9gNgsD8SzkCJBDvAuSKDCQ7n84nbNrbdhEfV1sKdb33RhYoy161,1,0.0002
3441,9gNhk4UDgxAmYmzuXf9Gpte3SJ4rfkm8Amwy3CfCEntTTXh6vbS,1,0.0002
3442,9gNkwXc6n6EFtkxdV4WqjTdaiBq9i2QDQgPBXZMiBDXVmn7FbxP,1,0.0002
3443,9gNtAsjBnfzdsSWCFxqhM96DMUNU1ZfL3kYmtE5MSfAg1281oHV,1,0.0002
3444,9gNwb7N3cKzotwNedZxkV818E7hKMwN9hVuci4WAHP4j29r3MY8,1,0.0002
3445,9gNwzCEkkaCj8f8h2Lhmq5MV6Smj3dJaFvgA5mZNs7hfuaLnbWD,1,0.0002
3446,9gP1a9F5FFQo5NwUTv9tQ4T7s9cu8AQ7MtW23QW6L6fzf6afGvk,1,0.0002
3447,9gP3PB9oFNczAJFBjPorciA16cMZkVWwSY4HnwK1VUyGRUXLhM6,1,0.0002
3448,9gP8euwjVNLCTgiiEdt9zLrn2Yf1kFmDQ54KEkbK7v3fuHgyLgQ,1,0.0002
3449,9gPAYKG7CF8wrf8fwFX15miU2gEibV3DsTednsLwC6M2mD9uEy8,1,0.0002
3450,9gPCnuviUvM7wQtqa9YPKMHtGj4g9BE4iRPyN2MdXYpc6wUuZBw,1,0.0002
3451,9gMVLC6UgaMUT2MPe3eznwtf4QPw6Ke6AZrY1F9xnEeAdSZ19uP,1,0.0002
3452,9gMPCfDjamHMtxhHSAW2ca6aFoMekYP3J3JBFaBGRjZ2bBLxQS7,1,0.0002
3453,9gKSwgjwQYobqNbUmN6CnZF4u8yGEkDs8eykrRK1cXDTymdgHK6,1,0.0002
3454,9gMMTxcozafG2WQMnwL6QNCUmZt2ChL1SngYrSHUHjWX2e38E9B,1,0.0002
3455,9gKYPo7mAF1hZHSUwjbbGDRZjvTbKcFnWnaMN3FnSoDgeZEQbFo,1,0.0002
3456,9gKbXaBE5CBPPyvWhKQT8nm2oNSopXVF1oSFehjkBcTSmjftECq,1,0.0002
3457,9gKgeMtne9kVsZsA8yLyBtYUFBpjoAYariRemDGKnHA9oVFbH1C,1,0.0002
3458,9gKhfnaziXJb78sKJA5BEuQVBAuCQkTeWgf9AjJszvW4uWogZNM,1,0.0002
3459,9gKxt7NB5QdWFW9HCZWBDvtKvdqR99ZxDiXf5eS5FVgqMXMCMDL,1,0.0002
3460,9gKzMnqucQV4F2uZNUYbh3aNigg5DtHc3TQDVmRpohAQqc961uP,1,0.0002
3461,9gL5vaMHmKcbcsuTTDfnhnJih3mX2daaU5wF9ehtFgCj1tmqrfW,1,0.0002
3462,9gLCEH6imrbbCwRp9mPQucp2ossXuJ2PbUqv4atTwZLWYJgffZg,1,0.0002
3463,9gLFtY6tVGcnmd6f5wUXyWWMV6CMvkhgs25ZKVEMpLfZcrrjse3,1,0.0002
3464,9gLHb8wLzf7zLL4HkhYVgafNJgTTwxQWooDe3iGBGDfkWXRiHXf,1,0.0002
3465,9gLXDHWunmgfTn9eghvhLGnmFMDmsnppQknJLLHtQrCTnrCRony,1,0.0002
3466,9gLXeAtTNJzmPavnzc2AD8e3L2vK9VDCTi9ACNYj88DvME9jN94,1,0.0002
3467,9gLYbXixJ8rZF4PTMefPRxAM3eDtpUfczYUKzUcxdxyPZUarRZZ,1,0.0002
3468,9gLbCDkULC24EeLtMy9mLY1wgHzZozcWicVkowRybvQTk9zCfQQ,1,0.0002
3469,9gLcaDq8svhv4HXFwaJD5ePmUuJkopKb8NvcbrFnS14cfM5EZ23,1,0.0002
3470,9gLgUixw5rTL4YPcZCx9xqjzmoRNgtWhj9DWqqmN7VNkSbNVsoy,1,0.0002
3471,9gLiT7Bm5igLofQeArtwpjfPJVuTgKGEbqRnXETwr6LUNRm5nQE,1,0.0002
3472,9gLifTCufsDvHoPJhSZNxZ72dztVQeFH4VmiqbHpDbp2v7qR5zF,1,0.0002
3473,9gLoDUsMRWNLs3Pwtj31muXvtM7NaAqRuEWKX4fzcfcmhHZgi5p,1,0.0002
3474,9gLtsXsnzLZt7nASXKXBzbaH8jt5kU5YBeaPUrL8LPHH6EW1Dz6,1,0.0002
3475,9gLxKxAH71c1Nx4CeGbeF2KwRZpJzVssNrQYfoeySmSZZ5yWps5,1,0.0002
3476,9gLyTssfBnTf5yjfYGVSSiyvXzxGggBDL5kZrvX1hTZnFvVgG6h,1,0.0002
3477,9gLzhK8xu1dS3mfiv9WkksRVYHZxFzddwJepuQNa9awv1uZUTMy,1,0.0002
3478,9gMABTnruXcy1iPYGABuQWcyyY6f4UQNMANDGKVV3UKkw8EZbSV,1,0.0002
3479,9gMB4ALWbVKTMufRtR4DFus5a4CwivWaTosjGKjZZueAQ3rN43Y,1,0.0002
3480,9gMDm7yA7URpik11dh1d8yN55ZSMyXFSK67Nk9TAgpzPs5B7NUg,1,0.0002
3481,9gMGf87QrxRC3TtiV5noq3ue2on5QinCpv4bnFiiTmSWTEhUgJA,1,0.0002
3482,9gGRBXD4ScAsJx66AXupeR7QmzgvQn7oJp6y7YzBryBWR6gjeAi,1,0.0002
3483,9gGQ3avQn3poHkSoZU1heX8iiX8B7Bc1QdSteEfN99zCZc4j2Th,1,0.0002
3484,9gPTKmVwbVdkwnszXvPv43b7xmbmn93RKV6vLp7nQM65hMsL2Wg,1,0.0002
3485,9gAdXq27qMR6F1xaeqkoojrPHJRg4Fb86VzMMfrxxmhkxfWRWsv,1,0.0002
3486,9g9RU74EvgEag5xVqcnEKKpHph4n2tQDzCtWo9kAP3Wp1vAr6ev,1,0.0002
3487,9g9TAtVvuhhasGnQPZ9GnLFZgvdKn83wQy9SXTYuhz1TfwDZFnC,1,0.0002
3488,9g9ZMjQLKz5G8WezGrACrT7M12yynTLSciwp7RMGHaEZ6bqDqXi,1,0.0002
3489,9g9sYS1sn5XSnhtpUAhzE7FgWYgPBCBCjXnTAA85RrssEdnqugK,1,0.0002
3490,9g9uFXyqXjFT7SCmgxe4495X6az6dX2Z1HY7uAuhhFDjfoABmWq,1,0.0002
3491,9g9unTsuSy9vxuHmNwB5v53kEELugCB1Hs2vwYFUzcuU4n6Hyqq,1,0.0002
3492,9g9uxZbhH2sBQ4QdhxzdjpsCYh7nbZzWxsCyWprxyL22WdbPVgf,1,0.0002
3493,9gAHt2MGMYKTFNoLyZ3iiiCiwp8dzNw18jPDLW9Fw1tiiv9wkyZ,1,0.0002
3494,9gALVZ5CfuBYDHzwLtxzRo5TkT52HhN37ocdyynvYwkQwvG21xi,1,0.0002
3495,9gAVErLWRpDaNjpsw1dDLeDCLc28yVTDsaQmRjTv8r213v1AZqe,1,0.0002
3496,9gAXx2uQK9Tnrm9joJT7PNkNwLdtC3D6FEnJKSULyyjnMsb82X5,1,0.0002
3497,9gAYTPcgvn1K5nbpE2vj2YyfSPngxu4UVZRWVXDZB8Ph7T81jHE,1,0.0002
3498,9gAaMT8bHSRUakGBECgVpW1uULL4RhERNZvCz9XMbomCidVeKub,1,0.0002
3499,9gAfuyBJoy8qByzNJ91T9J9PYMCU4eMa6kfECgxKAu8vV25bAgR,1,0.0002
3500,9gGLYP6zS3Bz5eYibzcGGsEhv1nvwn8PiS6DxmUZWEhc1hkzzP3,1,0.0002
3501,9gAkkL6yzkUnFmL17KGktGpcPBgd9r55Wy8Eq9D3qTagwXNU2jQ,1,0.0002
3502,9gAqhxyXsBqwEYhd71e6WS3W5v7WF7Ni4TodoC8q6HiEZXXJ1QP,1,0.0002
3503,9gAr2gU2kDnNuc2tzFGHEXEZzUCUKU97hrq23MsWsPWw62gJJm4,1,0.0002
3504,9gAw7q6XeuXPSrrsKEgHuT1CFcUnvhDmxvwGxUg3Y89pcffy9pN,1,0.0002
3505,9gAyxouXJxrtymr12Hx12TMQNWN57jxM23puDmpXkEJVmwbvJYu,1,0.0002
3506,9gB1VBLmFz9LvSdRwyD39pwKnvh19onEDKgbbWBmyFsjD8sq7Eu,1,0.0002
3507,9gB2ogdJEnEcNBpED8ZKpv94UjyaqWC2JFjV3GraSvtJ4nTaMiT,1,0.0002
3508,9gB9W3vVriGRccfYTvcjsYUx1HUhjD58z5LLq1e2PkgFv4XugmT,1,0.0002
3509,9gBD7CpFJQMCeNX3RLEeH1CqWWQ1AwAmHYA44JN9ZHCQUAksnyo,1,0.0002
3510,9gBJg51C4DdUaXjQFjZZ2fjGHBUuNepv1syJHaYnp1fbM14KyJm,1,0.0002
3511,9gBLuuJF6rqKicJhZVuCho48AKbGKvmPCHnSmuthUz7P3ECeNoT,1,0.0002
3512,9gBPh7KTNFyN1zmkmnwXu9LL1qJ9c84Xu7P8fCs8RXBNqtwEVkx,1,0.0002
3513,9gBSeKTFihDauNZ8k5knrQW4P2mZD4znWCMRvSjJ6H6tP7rAYnT,1,0.0002
3514,9g9P6SY3isLx97oZtjEaWPeLjUdqPtzy7riz9BPsoxw5tq8f595,1,0.0002
3515,9g9HzGm35P1dNNj6o2Zu556ySHU45HB44Y5YxA328NnVugxz4yr,1,0.0002
3516,9g9HDDfsF6X9yMfsKzGfwpPrkpvHbgwPFNTFQshSUvitUqxWw98,1,0.0002
3517,9g9GuDTDBAb3Bwg4kpbPK2vtU1JtMeo5RMfz9Dbp95zWdzdmvNj,1,0.0002
3518,9g7giUSgqfKGtybohf2mqJyy7CHT7sVDKTjnitWoGHhN2YNibzf,1,0.0002
3519,9g7ki5tR75m9TkDcbkZD2ZR1XrD6TCLaTVDj5ef17gep9YCY2i2,1,0.0002
3520,9g81vf1CLMuNKBMvNcm9Pt4Eu9d5qNvW4drC2FR66fwY5TCYFvb,1,0.0002
3521,9g83DBWJqMR5ykDAPeBXjCwCdFdv3cPM8cyj1VgQ8M4hW2TB8TA,1,0.0002
3522,9g83rh6tki7R646ZaiWRT1NjgBEyrGyJXEMcxZcqEtfGYrD6rhb,1,0.0002
3523,9g89Duvc9JHBHXZsAh8cJxxk3Nb11TN3owjqwno62rP2RyEisQ3,1,0.0002
3524,9g89Y5sNhYN3KtzEEusTeWXGuFSCpSc1Ad5yj51uUGghxm7zKuN,1,0.0002
3525,9g8F4PaMfr3tDtRWMkBKP3AtKrpsw9FoXkZUUASnB8f7v3woKh4,1,0.0002
3526,9g8FpM4bWvbxA9qPWzYY9CvzPb8xmLqtrg5gagUttv1niB6fMLN,1,0.0002
3527,9g8PoJnJoTy5K2QMsG4WXBcnoWChpbeTYEP2HDa48ohcKrGsZAg,1,0.0002
3528,9g8QskuJZoX6Z551eCfKxPSLaML4VFkUd4XtQL2yhDSyCdHUGmn,1,0.0002
3529,9g8WeejHSv5zMvEAJRkYsrGJ73YbW5RQhARNi4UnSmY6qqDHq8P,1,0.0002
3530,9g8X5VHSC3KRYu2ShbDs3LSzfkSjro5Wcrd59BuzbosMxRzq7xS,1,0.0002
3531,9g8anFWzBwrGigqvhsBwVKfBtTU1mn1gQM6qbktbEnCjiDzbim4,1,0.0002
3532,9g8cwPd7FoxA9Kt1DMm6YebZs46HV9NY7fPoMNE9vTmBrB1cCn1,1,0.0002
3533,9g8jddj4CdLxNyu9moESe2F9dM3ujZtdubXGqBHdwDZVy9vpJSa,1,0.0002
3534,9g8q9dLnRYf1xRLDuRQ71UMBqrhkwHGhEL2KzZ7rMhJv4QcBYxR,1,0.0002
3535,9g8rQf7KBUpsrZ8nxJ9m5bRqecwHLhp5xMXoMw1mQLas1FZrTBe,1,0.0002
3536,9g8rbHRJZnTNjjoAS5y921d6MiC68Pe4FiHeNfJAXPiq6KvQJW8,1,0.0002
3537,9g8xgH4pdEeeEsgu5FjhUMPC4pok1CY2xxTtQqWgWCYtTUCYvKF,1,0.0002
3538,9g93X1xaiEcjskvmQpsnS7FWbKDaVbPGyWwmznoxW3WzVSF6b1v,1,0.0002
3539,9g94z1ee7SwwdJYRggbZGBPzCFAZ78z1oYHeqtqdZt3ffpeZXex,1,0.0002
3540,9g98UrfM4rjx1BhCreHg8EhMzjAh5qHdn1CMGv9s5yDXRdcB7Dr,1,0.0002
3541,9g9964Vy5MSQYNTwa4CQmwmW3rpSULjmASKysovHVaXsH16zpGh,1,0.0002
3542,9g9Cde2se5KeqDyigEAsDgT23uMBdAjtv5fdEatb1xMF4RB49cd,1,0.0002
3543,9g9D5abBtjSJqtdSQQZn42voQoFZLCMG4nvyVwS7iVaowiA8Za1,1,0.0002
3544,9g9GCWJSSLvryEU4qFVchXaVmE8gQzCjn6KxdaZoru3nxA2uAmz,1,0.0002
3545,9gBXxKyAv4im89xfPewCnbj4JdhsZLc7sxiAUv3rT4rgyJqMT1g,1,0.0002
3546,9gBYzd13xpP7T1PAm7TQyX1kK92TdXKdzpP8NzJq5HSTF7FJarF,1,0.0002
3547,9gBaEtEdgxZbHcTkNLwUToMy5qFFmSDKunQjebptNppQoMrtpPf,1,0.0002
3548,9gDvF949yFxRPSN5tSUn9GwDJBZjJ3sJAjFupUaQJmpKvFyPokz,1,0.0002
3549,9gDzesHQ9PWcz8mFvBrqjjQSdUgMpZX5hNWLC8HNBkxj1ZgQYg9,1,0.0002
3550,9gE1NfMLUyy3kRWxukUvxbSQptfmU2fBgUGFqRG9YffoKzecpXG,1,0.0002
3551,9gECfLj8TgxQq4BsFkCDQr3Jk6tXetieYgtqGWSV1SzTSYNpUMZ,1,0.0002
3552,9gEDwgWrHwowAVr31AmyXK7RccvWEUgArGFi7MuGs5H7Ujkdnfc,1,0.0002
3553,9gELkbo5MLhiXAyvVobaQrdJPNz1wnf6kFZVyb3AJd6dheBHhvB,1,0.0002
3554,9gEUrLNBwhM1B3oaoDpdTLaaDq1oSb9pZqA8YPfVchypQejKcj8,1,0.0002
3555,9gEV1J7PuDUdGAa4e78isRLmf7t2nV3jymDsxq9C2tYaxy6Ahm9,1,0.0002
3556,9gEYH2FyqhdkHF4fppgqEHaWj72iBaHzgnbQz3q9TJNrGeZ5PEP,1,0.0002
3557,9gEYkJc8dga9DVywLGGapQZ6NCpz5jaF9Vviq5jQx52jQV67uEK,1,0.0002
3558,9gEaVxfi7mbk7XWyMUVa8RJEf2tDrLF7rnpMQGvxZ4rYJw6ZQd8,1,0.0002
3559,9gEfMbfJeA1x3hhyeq9jaSxTEFvWXunVv2HeB7zodnJJQSHSFra,1,0.0002
3560,9gEggK78BPHeVSg9dM9igbuCwnx6wV9SUySeBxwc8k7Pik8wdXA,1,0.0002
3561,9gEruD8h1U47CVzNUSss7EmuEHjEfwFWM8NAtmD1hdvSuwJAgcs,1,0.0002
3562,9gEto5wvAn65iafYcqrYVYEYknDg5oiwxpePcE3CRJoK2CNWATW,1,0.0002
3563,9gEzJEzNSiA1Lc1ABBtijCKSXBqxBS9exrV6Kmys1Pu8CTfi47t,1,0.0002
3564,9gF1V9FiAYk2CAFyapovttqe5fkB8ccVcBu3jhWukBfofXXihNB,1,0.0002
3565,9gF37iJrsx87NvPQMz7aK4cVxM2st7DxFRjeyvAdkMkA2DNrmZf,1,0.0002
3566,9gFCgNuHzbpqyWAHkAgVTX8doH1R933SrNztbQw7vQtsEYcVXMt,1,0.0002
3567,9gFHsk9zXUx3UEsQLGasaG4oP3Z6GXmmSJDYBNw1vNrqhpQ6n39,1,0.0002
3568,9gFWqZS7S3FdXeJuZW8tyxhBopMdTgLaDP7Y7XSPetFuthhZDUm,1,0.0002
3569,9gFX9yGvhwE1uTdWrLdRvT14msbH3kU3a2NdsjQQEgmt2FpoNSn,1,0.0002
3570,9gFZEKA96oPUnb6ZL44P38xLwFHnjjEBjCDmbji3dbPtNgBGBtJ,1,0.0002
3571,9gFiQtx1ECSXD7Qc8TUNYadC11QvHyQuJyXYGYrSZxVhVB6BPnq,1,0.0002
3572,9gFoWEDyffW3z25WBJMDQ65YKoUsBugcQLcab9zXNXd857Mh7Y7,1,0.0002
3573,9gFw8aXxit6g4aMXE1ymtxJDJxXPeRvYrgEbpi4SARKwEomPHTz,1,0.0002
3574,9gFwPeGJbEKp1Es9cE1QEJdPg2mG3GY8XrqiMwtPrg4HbnQs1Ek,1,0.0002
3575,9gG5CTMkRcjt29dDMYiaTKXUzK1q7AzX3PWbkbfzk6ekUMmQx6x,1,0.0002
3576,9gDyk3ZV1fJpMrDXjUSNDGaUx9M25NcomxqKoUqFvPfKkjmfHU9,1,0.0002
3577,9gDfPvbc7CwT4PahkwvovBpfGMYSF2h7iWvq6ZSok1mfhh3nGpy,1,0.0002
3578,9gBcBVGJSP8LkUHcNN5r16emUwHGe2G71fahxc9Arzratbfu9xu,1,0.0002
3579,9gDYnsBYdxA2x2V1XxRK66UTvoWieE1RWCSxEnWrdTpQX7XwJhs,1,0.0002
3580,9gBgxMdoFLkxN9Xnwje9NBSstHeoLsvNyaPciGGDMKcXCKW5D6i,1,0.0002
3581,9gBp4a8CGTsjqm2rjqLTyaoubM88M6ipJipxUE4m6YczFuJBH2Y,1,0.0002
3582,9gBqEJmStvfFmVkc5bmLTpiErt6YRc5515NCwojb5nLFEYeB5tc,1,0.0002
3583,9gBuWt86gvdzeJeaviTHxjrv7Pg5yi3ePs63YysqW7aWHRNMn33,1,0.0002
3584,9gBxi1dEJ4L8SumHGBn3dmfGZvvMD4wE3seN5pRw2CWFauYf82y,1,0.0002
3585,9gC3JKLGinXQZ8Y8JxZaaVNLSpfzLvva12Db7moyoWGRrVG98Wj,1,0.0002
3586,9gC3NB8PJef8CFjunQf15ck8oveFNm6iZUeMrtCoDFEdu4Suhnh,1,0.0002
3587,9gC4LeLAK6siMPNgVsRJhCKDdDeVByuWVUAUTd7r57RWmx7HpDf,1,0.0002
3588,9gC8jJKXwjJpD5rwfohnSoVZeFB6eE4ruaPfYdXDsBRBwprKRNE,1,0.0002
3589,9gCADzZqQcMNgbAzznmoK2tKz5s88sDMWM8H57J21ej6eh6r6Ts,1,0.0002
3590,9gCB8SjuEaQHtGZGv3XAkQFUpHHTig2jDsYyKSnKJUnChvrfkoy,1,0.0002
3591,9gCBE85LaSax27gaKnwovG7Gnjv23tFiypZgnZyBsfTVhR9ceAq,1,0.0002
